smiles,temperature,ionic
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.984597<sep>CC1COC(=O)O1<sep>94.0154<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.481766
F[As-](F)(F)(F)(F)F.[Li+]<sep>4.551601<sep>O=S1(=O)CCCC1<sep>95.4484<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,3.278754
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.587202<sep>O=C1OCCO1<sep>59.3072<sep>CC1COC(=O)O1<sep>34.1056<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.830249
F[B-](F)(F)F.[Li+]<sep>3.506978<sep>CC1COC(=O)O1<sep>96.49302<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.508237
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.987484<sep>COCCOC<sep>96.01252<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,3.769489,3.902842
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>3.429525<sep>CS(C)=O<sep>96.57048<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,94.66609,4.260007
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.881918<sep>O=C1OCCO1<sep>51.60425<sep>CC1COC(=O)O1<sep>44.51384<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.055683
F[B-](F)(F)F.[Li+]<sep>3.537407<sep>CC1COC(=O)O1<sep>88.01158<sep>CCOC(=O)OCC<sep>8.451012<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.574428
F[As-](F)(F)(F)(F)F.[Li+]<sep>11.74781<sep>O=S1(=O)CCCC1<sep>61.58877<sep>COCCOCCOCCOCCOC<sep>26.66342<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,3.764176
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.054389872230689<sep>O=c1occo1<sep>31.05145938342516<sep>O=C1OCCO1<sep>40.2414722775759<sep>CCOC(=O)OC<sep>22.65267846676825<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.712289
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.65727<sep>CC1COC(=O)O1<sep>12.52703<sep>O=S1(=O)CCCC1<sep>50.28435<sep>COCCOCCOCCOC<sep>26.53135<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,2.939519
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.97661<sep>O=C1OCCO1<sep>28.31369<sep>CC1COC(=O)O1<sep>24.4234<sep>CCOC(=O)OC<sep>31.93392<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>10.35238<sep>O<sep>0<sep>,40.0,3.322261
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>8.562922<sep>O=S1(=O)CCCC1<sep>59.85566<sep>COCCOCCOCCOC<sep>31.58142<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,3.625312
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>7.840401<sep>CC1COC(=O)O1<sep>92.1596<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,17.78702,3.413333
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.197828<sep>CC1COC(=O)O1<sep>30.1023<sep>CCOC(=O)OCC<sep>60.69988<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.910411
F[As-](F)(F)(F)(F)F.[Li+]<sep>9.043008<sep>COCCOC<sep>43.54836<sep>O=S1(=O)CCCC1<sep>47.40863<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.61595
F[P-](F)(F)(F)(F)F.[Li+]<sep>17.69894<sep>CC1COC(=O)O1<sep>35.84086<sep>CCOC(=O)OCC<sep>46.4602<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.792722
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.939373<sep>O=C1OCCO1<sep>31.31771<sep>CC1COC(=O)O1<sep>27.01466<sep>CCOC(=O)OC<sep>35.32203<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>1.406231<sep>O<sep>0<sep>,40.0,4.009984
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.95829<sep>CC1COC(=O)O1<sep>90.04171<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,34.52041,3.513333
F[P-](F)(F)(F)(F)F.[Li+]<sep>3.387485<sep>CC1COC(=O)O1<sep>70.5011<sep>CCOC(=O)OCC<sep>26.11142<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.888562
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.012737<sep>O=C1OCCO1<sep>59.67192<sep>CC1COC(=O)O1<sep>34.31534<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.987556
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>0.397507<sep>CC1COC(=O)O1<sep>72.68297<sep>CCOC(=O)OCC<sep>26.91952<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.121243
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.13899<sep>O=S1(=O)CCCC1<sep>53.1544<sep>COCCOCCOC<sep>17.7012<sep>CCOCCOCCO<sep>19.00541<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,2.934498
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.813782<sep>CC1COC(=O)O1<sep>68.73055<sep>CCOC(=O)OCC<sep>25.45566<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.466692
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>8.203036<sep>COCCOC<sep>52.67108<sep>C1COCO1<sep>39.12588<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,24.85,3.267862
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.29957<sep>Cc1ccccc1<sep>48.45739<sep>O=S1(=O)CCCC1<sep>26.99812<sep>COCCOCCOCCOC<sep>14.24492<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.459392
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-3.34796,3.62481
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.274323<sep>CCOC(=O)OC<sep>86.26858<sep>O=C1OCC(F)O1<sep>4.457094<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.593618
F[P-](F)(F)(F)(F)F.[Li+]<sep>3.937184<sep>CC1COC(=O)O1<sep>96.06282<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.689813
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.05206<sep>O=C1OCCO1<sep>45.24579<sep>CC1COC(=O)O1<sep>47.70215<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.505948
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.463733<sep>O=C1OCCO1<sep>32.04274<sep>CC1COC(=O)O1<sep>64.49352<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.486458
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.133778<sep>O=C1OCCO1<sep>26.09172<sep>CC1COC(=O)O1<sep>22.50673<sep>CCOC(=O)OC<sep>29.42784<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>14.83993<sep>O<sep>0<sep>,30.0,3.73782
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.421283<sep>O=C1OCCO1<sep>21.47643<sep>CC1COC(=O)O1<sep>74.10229<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.614935
F[B-](F)(F)F.[Li+]<sep>9.359502<sep>CC1COC(=O)O1<sep>66.14313<sep>CCOC(=O)OCC<sep>24.49736<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.350802
F[B-](F)(F)F.[Li+]<sep>8.523665<sep>CC1COC(=O)O1<sep>66.75307<sep>CCOC(=O)OCC<sep>24.72327<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.125286
F[B-](F)(F)F.[Li+]<sep>4.327087<sep>CC1COC(=O)O1<sep>87.29108<sep>CCOC(=O)OCC<sep>8.381829<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.782099
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.28767<sep>CC1COC(=O)O1<sep>28.41494<sep>CCOC(=O)OCC<sep>57.2974<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.714497
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.587202<sep>O=C1OCCO1<sep>59.3072<sep>CC1COC(=O)O1<sep>34.1056<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.140619
F[B-](F)(F)F.[Li+]<sep>8.153572<sep>O=C1OCCO1<sep>36.69302<sep>CCOC(=O)OC<sep>55.15341<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.8177,3.73394
F[B-](F)(F)F.[Li+]<sep>3.578639<sep>O=C1OCCO1<sep>46.9366<sep>CC1COC(=O)O1<sep>49.48476<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,3.099645
F[As-](F)(F)(F)(F)F.[Li+]<sep>6.456485<sep>CC1COC(=O)O1<sep>22.76773<sep>ClCCl<sep>70.77579<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.620136
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.19973<sep>O=C1OCCO1<sep>23.82551<sep>CC1COC(=O)O1<sep>20.55189<sep>CCOC(=O)OC<sep>26.87187<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>13.551<sep>O<sep>0<sep>,30.0,3.634671
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.063958<sep>CC1COC(=O)O1<sep>41.77869<sep>CCOC(=O)OCC<sep>54.15735<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.913908
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.998034<sep>CC1COC(=O)O1<sep>33.23593<sep>C1COCCO1<sep>57.76604<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.206331
F[B-](F)(F)F.[Li+]<sep>14.00516<sep>CC1COC(=O)O1<sep>54.56077<sep>CCOC(=O)OCC<sep>31.43407<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.575731
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.505497<sep>CC1COC(=O)O1<sep>78.52853<sep>CCOC(=O)OCC<sep>16.96598<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.920176
F[B-](F)(F)F.[Li+]<sep>11.95744<sep>CC1COC(=O)O1<sep>29.18744<sep>CCOC(=O)OCC<sep>58.85512<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.330259
F[B-](F)(F)F.[Li+]<sep>8.42344<sep>CC1COC(=O)O1<sep>83.55361<sep>CCOC(=O)OCC<sep>8.02295<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.093836
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.666302<sep>CC1COC(=O)O1<sep>49.53008<sep>CCOC(=O)OCC<sep>42.80361<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.628884
F[B-](F)(F)F.[Li+]<sep>4.488733<sep>CC1COC(=O)O1<sep>60.59862<sep>CCOC(=O)OCC<sep>34.91265<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.492185
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.50174953210188<sep>O=c1occo1<sep>0.0<sep>O=C1OCCO1<sep>31.43461632354138<sep>CCOC(=O)OC<sep>62.06363414435675<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,3.96561
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.162823<sep>O=C1OCCO1<sep>31.47878<sep>CC1COC(=O)O1<sep>63.3584<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.728289
F[B-](F)(F)F.[Li+]<sep>5.037742<sep>CC1COC(=O)O1<sep>78.09084<sep>CCOC(=O)OCC<sep>16.87142<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.610029
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.818939<sep>CC1COC(=O)O1<sep>66.5376<sep>CCOC(=O)OCC<sep>24.64346<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.563362
O=S(=O)(F)[N-]S(=O)(=O)F.[Li+]<sep>35.08771929824561<sep>COC(=O)OC<sep>43.1578947368421<sep>FC(F)C(F)(F)COC(F)(F)C(F)F<sep>21.75438596491228<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,3.155336037465062
F[P-](F)(F)(F)(F)F.[Li+]<sep>10.83408884859474<sep>O=c1occo1<sep>28.61514052583862<sep>O=C1OCCO1<sep>38.59927470534905<sep>CCOC(=O)OC<sep>21.95149592021759<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.588376999999999
F[B-](F)(F)F.[Li+]<sep>7.430496<sep>CC1COC(=O)O1<sep>84.45956<sep>CCOC(=O)OCC<sep>8.109941<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.507745
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.90853<sep>CC1COC(=O)O1<sep>77.63668<sep>CCOC(=O)OCC<sep>7.454797<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,1.220631
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.095011<sep>CC1COC(=O)O1<sep>41.32968<sep>CCOC(=O)OCC<sep>53.57531<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.88171
F[B-](F)(F)F.[Li+]<sep>11.49977<sep>CC1COC(=O)O1<sep>64.58131<sep>CCOC(=O)OCC<sep>23.91891<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.029963
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>0.397507<sep>CC1COC(=O)O1<sep>72.68297<sep>CCOC(=O)OCC<sep>26.91952<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.173631
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.28666<sep>O=C1OCCO1<sep>16.25547<sep>CC1COC(=O)O1<sep>79.45787<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,3.144683
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.000926<sep>CC1COC(=O)O1<sep>97.99907<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.421977
F[B-](F)(F)F.[Li+]<sep>12.33343<sep>CC1COC(=O)O1<sep>72.09134<sep>CCOC(=O)OCC<sep>15.57523<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.265866
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.838052<sep>O=C1OCCO1<sep>42.35665<sep>CC1COC(=O)O1<sep>54.80529<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.790758
F[B-](F)(F)F.[Li+]<sep>5.976471<sep>CC1COC(=O)O1<sep>77.31889<sep>CCOC(=O)OCC<sep>16.70464<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.589826
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.935035<sep>CC1COC(=O)O1<sep>30.52093<sep>CCOC(=O)OCC<sep>61.54403<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.993127
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.00892<sep>CC1COC(=O)O1<sep>54.55838<sep>CCOC(=O)OCC<sep>31.4327<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.372875
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.623161<sep>O=C1OCCO1<sep>63.03278<sep>COCCOCCOC<sep>29.34406<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,25.0,3.965266
F[B-](F)(F)F.[Li+]<sep>12.04786<sep>CC1COC(=O)O1<sep>38.30182<sep>CCOC(=O)OCC<sep>49.65032<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.539613
F[B-](F)(F)F.[Li+]<sep>4.961028<sep>O=C1OCCO1<sep>60.33964<sep>CC1COC(=O)O1<sep>34.69933<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.436345
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.05846<sep>CC1CCS(=O)(=O)C1<sep>89.94154<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,2.633468
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.470706<sep>O=C1OCCO1<sep>42.02495<sep>CC1COC(=O)O1<sep>32.93027<sep>Cc1ccccc1<sep>17.57408<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,3.818226
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.782637<sep>CC1COC(=O)O1<sep>90.21736<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.135976
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.41169<sep>CC1COC(=O)O1<sep>71.20464<sep>CCOC(=O)OCC<sep>15.38366<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.861428
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>8.274699<sep>C1COCO1<sep>79.33006<sep>COCCOCCOCCOCCOC<sep>12.39524<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,24.85,3.928594
F[P-](F)(F)(F)(F)F.[Li+]<sep>3.897244<sep>O=C1OCCO1<sep>27.51899<sep>COC(=O)OC<sep>35.87079<sep>COC(C)=O<sep>32.71297<sep>O<sep>0.0<sep>O<sep>0<sep>,10.0,4.0
F[P-](F)(F)(F)(F)F.[Li+]<sep>20.71663<sep>CC1COC(=O)O1<sep>26.28364<sep>CCOC(=O)OCC<sep>52.99973<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,2.8857
F[P-](F)(F)(F)(F)F.[Li+]<sep>11.10399<sep>O=C1OCCO1<sep>29.8935<sep>CCOC(=O)OC<sep>59.00251<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,3.979505
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.202807<sep>CC1COC(=O)O1<sep>31.75822<sep>CCOC(=O)OCC<sep>64.03897<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.953257
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.336409<sep>CC1COC(=O)O1<sep>59.42633<sep>CCOC(=O)OCC<sep>34.23726<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.88116
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.445848<sep>O=C1OCCO1<sep>15.88877<sep>CC1COC(=O)O1<sep>77.66538<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.51266
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.82139<sep>CC1COC(=O)O1<sep>97.17861<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.8541
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.23588<sep>O=C1OCCO1<sep>8.650658<sep>COC(=O)OC<sep>76.11346<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,4.049218
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.000926<sep>CC1COC(=O)O1<sep>97.99907<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.215445
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.493865<sep>CC1COC(=O)O1<sep>94.50614<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.320252
F[B-](F)(F)F.[Li+]<sep>12.1891<sep>CC1COC(=O)O1<sep>87.8109<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,2.596142
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.45473<sep>CC1COC(=O)O1<sep>59.50607<sep>CCOC(=O)OCC<sep>22.0392<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.885644
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.243313<sep>CC1COC(=O)O1<sep>85.54274<sep>CCOC(=O)OCC<sep>8.213949<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.091766
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.154195<sep>CC1COC(=O)O1<sep>93.8458<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.631977
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.967403<sep>CC1COC(=O)O1<sep>25.11917<sep>C1COCCO1<sep>67.91342<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.210997
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.21742<sep>O=C1OCCO1<sep>61.44665<sep>CC1COC(=O)O1<sep>35.33593<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.839589
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.46892<sep>CC1COC(=O)O1<sep>60.61119<sep>CCOC(=O)OCC<sep>34.91989<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.261371
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.031883<sep>CC1COC(=O)O1<sep>51.32277<sep>C1COCCO1<sep>39.64535<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,4.072551
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.676322<sep>CC1COC(=O)O1<sep>41.07653<sep>CCOC(=O)OCC<sep>53.24715<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.685777
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-5.35229,3.788428
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.0702<sep>CC1COC(=O)O1<sep>74.75199<sep>CCOC(=O)OCC<sep>7.177805<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.20167
F[P-](F)(F)(F)(F)F.[Li+]<sep>3.320811<sep>CC1COC(=O)O1<sep>61.33962<sep>CCOC(=O)OCC<sep>35.33957<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.705229
F[As-](F)(F)(F)(F)F.[Li+]<sep>9.113368<sep>COCCOC<sep>52.66463<sep>O=S1(=O)CCCC1<sep>38.222<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,3.11059
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>11.07891<sep>COCCOC<sep>88.92109<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,30.28405,4.229816
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.05846<sep>CC1CCS(=O)(=O)C1<sep>89.94154<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,80.0,3.814248
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.10035<sep>O=C1OCCO1<sep>31.16759<sep>CC1COC(=O)O1<sep>62.73206<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.102874
F[P-](F)(F)(F)(F)F.[Li+]<sep>3.754567<sep>CC1COC(=O)O1<sep>87.81345<sep>CCOC(=O)OCC<sep>8.431987<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.49228
F[P-](F)(F)(F)(F)F.[Li+]<sep>17.55216<sep>O=C1OCCO1<sep>52.34561<sep>CC1COC(=O)O1<sep>30.10223<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.069521
F[B-](F)(F)F.[Li+]<sep>13.29262<sep>CC1COC(=O)O1<sep>86.70738<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,2.773256
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.167819<sep>CC1COC(=O)O1<sep>42.16894<sep>CCOC(=O)OCC<sep>54.66324<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.537836
F[B-](F)(F)F.[Li+]<sep>5.965285<sep>CC1COC(=O)O1<sep>94.03471<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.761705
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.625216<sep>O=C1OCCO1<sep>8.578822<sep>CC1COC(=O)O1<sep>6.722266<sep>CC1CCCO1<sep>11.34035<sep>C1CCOC1<sep>65.73334<sep>O<sep>0<sep>,60.0,4.330008
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.552071<sep>O=C1OCCO1<sep>16.99306<sep>CC1COC(=O)O1<sep>75.45487<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,3.737987
