,log(cond) (uS/cm),conc1,conc2,conc3,conc4,conc5,conc6,smiles1,smiles2,smiles3,smiles4,smiles5,smiles6,temperature ( C )
3429,3.220246,12.1094,87.8906,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,39.3
9474,3.864809,3.873363,87.70506,8.421579,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
8843,2.424901,1.425939,42.97225,55.60181,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-29.5
12618,2.959041,15.64885,14.67157,11.49647,58.1831,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CC1CCCO1,O,O,-30.0
13489,3.862728,8.958582,25.28899,65.75243,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1=CC=CC=C1,C1CCS(=O)(=O)C1,O,O,O,40.0
7481,3.241845,15.66383,36.72712,47.60905,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
7608,2.735746,10.71405,47.8952,41.39075,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
1121,2.261521,10.26986,81.86895,7.861187,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-40.0
8534,3.279181,11.6109,80.6454,7.743699,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
4833,3.82827,5.211658,26.63176,22.97256,30.03693,15.14709,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,50.0
1944,4.090611,12.26693,55.66362,32.06945,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
7352,3.382817,3.741336,41.91918,54.33948,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
10486,1.941022,6.739487,10.64204,82.61847,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,29.4
4392,4.07669,3.429525,96.57048,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CS(=O)C,O,O,O,O,114.1029
5901,4.044652,3.987484,96.01252,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,COCCOC,O,O,O,O,39.91574
11160,3.69124,2.197839,80.4262,17.37596,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
13149,3.969416,6.639083,34.85703,27.31357,31.19032,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,C(Cl)Cl,O,O,20.0
8942,3.431792,7.488959,40.32914,52.1819,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,19.5
12046,3.621365,3.68085,54.34173,41.97742,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-0.2
12517,3.454845,4.309791,95.69021,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,COC(=O)OC,O,O,O,O,40.0
4555,3.10721,7.000795,31.2733,61.7259,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-40.0
8685,2.961748,7.666916,58.58217,33.75092,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
3994,3.418886,14.00516,54.56077,31.43407,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
8785,2.678667,17.99739,52.02784,29.97477,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
10170,3.728835,3.467302,70.44285,26.08985,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
7920,3.448555,4.153094,16.27816,79.56875,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,9.7
3183,3.559736,6.575129,68.17498,25.2499,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
3373,3.602983,6.794877,93.20512,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,59.0
1760,4.0187,5.679529,68.82852,25.49195,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
8851,3.534952,1.425939,42.97225,55.60181,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,49.2
5118,3.51243,12.08904,28.4939,24.57885,32.13717,2.701033,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,0.0
11391,3.880884,8.35589,71.05976,20.58435,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,39.3
3378,3.495569,7.730782,92.26922,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,19.5
1574,3.927473,11.55033,72.73531,15.71436,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
1876,0.428459,19.74531,58.56429,21.6904,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
3941,3.638783,8.630666,57.9707,33.39863,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
3861,3.367246,2.935759,61.58392,35.48032,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
13082,3.992995,6.556027,12.2932,9.632811,51.33354,20.18442,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,C(Cl)Cl,C1CCOC1,O,-10.0
9595,3.747732,4.986089,69.36913,25.64478,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,39.3
1787,3.894538,6.612272,68.14787,25.23986,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
2766,1.705693,2.833595,32.21214,64.95427,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-79.0
1918,-1.36151,15.36543,61.76042,22.87415,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-69.0
4582,3.533179,11.0894,29.8984,59.01219,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-10.0
10234,3.577842,6.376856,68.31966,25.30348,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
6692,3.787627,6.990113,45.27595,47.73394,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,19.5
3505,3.618207,3.288958,79.52893,17.18211,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
9327,2.714946,8.34461,91.65539,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-10.0
212,3.746413,10.74094021697315,0.0,57.05162729860736,32.20743248441948,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,10.0
10573,3.247908,1.405969,42.9362,55.65783,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
7062,3.181048,6.67283,50.06301,43.26416,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
9291,3.586332,5.712321,94.28768,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,29.4
13342,3.501059,10.65727,12.52703,50.28435,26.53135,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1COC(=O)O1,C1CCS(=O)(=O)C1,COCCOCCOCCOC,O,O,20.0
1187,3.335859,17.83076,82.16924,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,29.4
1826,3.517064,10.21043,65.52219,24.26739,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-0.2
567,3.570524,8.153572,36.69302,55.15341,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,24.93337
6821,2.637598,4.295692,16.25394,79.45037,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-39.4
940,2.866789,10.88421,29.54324,59.57256,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-40.0
3427,3.65816,12.0075,87.9925,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,49.2
7748,3.596678,2.645813,71.04232,26.31187,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
791,3.875487,15.39058,57.73273,26.87669,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,COCCOCCOC,O,O,O,25.0
956,3.709552,14.24048,28.43058,57.32894,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,20.0
13192,4.022841,8.875857,66.57246,24.55168,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,COCCOCCOCCOC,O,O,O,40.0
11389,3.680939,8.37633,71.04391,20.57976,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,19.5
11424,3.621378,2.764526,26.25397,70.98151,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-10.0
8417,3.5923,14.84371,70.02705,15.12924,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
8172,3.529659,4.633098,95.3669,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,19.5
11955,3.008098,4.346569,84.74316,10.91027,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-19.8
9399,2.565296,1.58873,89.78954,8.621734,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
384,4.059763,10.83408884859474,28.61514052583862,38.59927470534905,21.95149592021759,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,40.0
12292,3.621695,8.311273,30.83262,60.85611,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-10.0
10288,3.525672,2.915089,97.08491,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,29.4
4274,3.41989,4.935158,95.06484,0.0,0.0,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCCOC,O,O,O,O,-55.7738
5920,3.918124,5.864307,94.13569,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,COCCOC,O,O,O,O,4.892965
6199,2.392672,15.36505,69.59833,15.03662,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
5517,3.172149,11.85038,88.14962,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,75.0
3199,3.275476,7.507678,67.49447,24.99786,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
2066,1.809964,18.74874,51.55113,29.70013,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
10218,2.68854,5.813782,68.73055,25.45566,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
4038,4.041379,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC1COC(=O)O1,O,O,O,O,67.22334
13032,2.934498,3.602923,54.0467,42.35037,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-30.0
406,4.108379999999999,10.49549943196714,0.0,30.09700253430044,59.40749803373241,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,50.0
10879,3.026607,5.06784,50.96754,43.96462,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-10.0
13156,3.614897,10.08226,50.41395,39.50379,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,20.0
9548,3.860828,8.089758,83.85806,8.052184,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
3055,3.027906,11.75842,47.33497,40.90661,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
4690,3.966759,5.512591,41.64562,52.84179,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,30.0
6601,3.940017,5.118711,31.49342,63.38787,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,39.3
9765,3.776342,9.389046,30.07599,60.53497,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,49.2
3628,3.574908,12.21325,72.19017,15.59658,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
12527,3.686636,9.428904,90.5711,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CCOC(=O)OC,O,O,O,O,40.0
3486,3.154071,19.41239,80.58761,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,29.4
377,4.075982,6.71662503469331,30.7614025349246,21.06577851790174,41.45619391248034,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,40.0
13635,3.963316,8.078462,38.9034,53.01813,0.0,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,COCCOC,C1CC(=O)OC1,O,O,O,0.0
12599,3.721811,7.625216,8.578822,6.722266,11.34035,65.73334,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CC1CCCO1,C1CCOC1,O,-40.0
418,4.135373,8.817062445030784,0.0,71.1228378774553,20.06009967751393,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,50.0
5988,4.198871,5.864307,94.13569,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,COCCOC,O,O,O,O,40.376
7313,3.139154,14.88623,54.0382,31.07558,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,9.7
13058,3.029384,7.552071,16.99306,75.45487,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-20.0
4552,3.513344,12.35038,19.99497,67.65465,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,60.0
8333,2.976876,7.554,76.02163,16.42437,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
9271,3.761301,4.628759,95.37124,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,49.2
6925,3.837708,5.721194,41.05699,53.22182,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
11191,3.628017,3.446833,79.3991,17.15406,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
9854,3.796901,8.502957,58.09089,33.40615,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,49.2
11211,3.432024,4.40846,78.60832,16.98322,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
9250,3.793759,3.613382,96.38662,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,59.0
1736,3.8238,19.74531,58.56429,21.6904,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
7649,3.541838,14.25473,45.99589,39.74938,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
5640,3.246667,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,8.101435
122,4.047386824328052,8.74229706664145,21.51129009844397,17.85441963769328,3.020672801720019,48.87132039550129,0,[Li+].F[P-](F)(F)(F)(F)F,CN(C)C=O,C1COC(=O)O1,CCOC(=O)OC,COC(=O)OC,O,10.0
12707,4.006038,7.430641,55.73276,36.8366,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1CCCO1,O,O,O,20.0
6333,3.525551,3.343738,61.32508,35.33119,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-0.2
1515,1.33686,8.480975,83.50111,8.01791,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-59.2
9044,3.041153,2.525447,61.84425,35.6303,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
9359,2.77343,0.378669,90.89358,8.727746,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
1765,3.659726,18.45473,59.50607,22.0392,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
1644,3.404663,7.329558,76.2062,16.46424,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
12877,3.711807,8.928599,44.26257,46.80883,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1CCCO1,C1CCS(=O)(=O)C1,O,O,O,20.0
4475,0.54161,11.29868,88.70132,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,COCCOC(=O)OC,O,O,O,O,-60.2428
1700,2.436799,5.344023,77.83898,16.817,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-49.3
11565,2.447644,6.151878,93.84812,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-39.4
1951,4.01536,4.369969,60.67397,34.95606,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
5144,4.076786,15.53827,27.37593,23.61449,30.87625,2.595057,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,60.0
5579,2.82,9.95829,90.04171,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-2.80617
12132,4.224137,11.41565,26.70936,30.12445,31.75054,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,CC(=O)OC,O,O,40.0
9328,2.992563,8.34461,91.65539,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-0.2
13370,4.089905,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,60.0
9559,3.536707,2.209062,71.39662,26.39432,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,29.4
256,3.829437,13.08914156757226,0.0,29.20753406822325,57.7033243642045,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,20.0
5628,3.84,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,61.11108
7255,3.790864,13.73884,62.9474,23.31376,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
12703,4.130012,7.952062,29.82181,23.36803,19.14735,19.71074,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,COCCOC,CC1CCCO1,O,20.0
10575,3.398709,1.405969,42.9362,55.65783,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
6657,3.511883,3.905479,46.7775,49.31702,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-0.2
1304,1.769968,8.491,91.509,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,-49.3
9636,2.496227,1.523003,32.68692,65.79008,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-29.5
3985,3.594328,12.85442,55.29088,31.85471,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
516,1.95273,8.843758,33.4755,32.72629,24.95445,0.0,0,[Li+].[B-](F)(F)(F)F,C1COC(=O)O1,COC(=O)OC,CCOC(=O)OCC,O,O,49.61492
914,2.271741,9.826531,82.27344,7.900027,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-40.0
5271,3.669323,5.063118,28.28792,24.40116,31.90485,10.34296,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,20.0
12087,3.173451,7.194934,52.35914,40.44592,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-29.5
10615,3.20981,2.77295,42.3409,54.88615,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
2510,2.492481,10.41856,39.01135,50.57008,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-49.3
3173,2.632023,5.892539,68.67308,25.43438,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
7762,2.867514,4.284459,69.84655,25.86899,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
